Product Name,reviews
Curly Girl: The Handbook,"
The handbook was useful in giving some constructive ways to properly take care of you hair. In addition to that I felt all the personal stories helped me to accept and really love my hair. It was nice to learn that I wasn’t alone in feeling so conflicted about my hair. Now I go out of my way to tell other curly haired girls how beautiful their hair is.
"
Curly Girl: The Handbook,"
I was watching youtube video's about hair and hearing them refrence the ""Curly Girl Method"" intrigued me. So I looked it up and found out about the book that started the haircare trend. Definitly a good book to keep around. Tried the method for the first time and I love the results. If your intrested in another way of careing for your hair I recommend this book.
"
Curly Girl: The Handbook,"
Definitely good for a launch into the curly world and how to use products. I’m not expecting miracles and I know there’s a tortuous road ahead but I feel like I have a better insight. I think that’s all I can ask for. The rest is up to me.
"
Curly Girl: The Handbook,"
I debated purchasing this book because if all the information in line. I'm really glad I purchased this as all the information is in one location bwith many pictures. I wish it had a section on porosity, it's relevance & how to determine porosity. Very pleased!
"
Curly Girl: The Handbook,"
This book has opened up a whole new world to me! I discovered that I have ""S"" / wavy curls and that my daughter has cherub curls and I learned how to care for them! I will say that I have not successfully switched to the curly girl ""no-poo"" method though. But I have cut out sulfates ect ect like this book recommends! Tuns of tips and tricks in this book still waiting for me to try and enhance my curl game!
"
Curly Girl: The Handbook,"
I am growing my hair back in after going through chemo.  I have curls like I did when I was young, before I started coloring my hair and it straightened and thinned.As I am discovering how to care for the curls I bought this book to see if it would help me.I am happy to say that it has many tips and tricks for the newly curly.  I guess if you have had curly hair for a while then  you know that you should not use a towel on your hair as it pulls and ruffled the cuticles.  I did not know I should treat my hair like fragile lace or cashmere.I really liked this book and it is much cheaper than all the wrong products I have tried, mainly the ones with silicones. Who knew?  I have very fine curly wavy hair, it is now a 2C I think, still learning. :)
"
Curly Girl: The Handbook,"
This little book is very handy to have if you are a curly girl! This book introduces the Curly Girl Method which is a huge breakthrough for all of us who grew up with unmanageable frizzy hair! As with many things, you have to use the information with care and do what works for you and reject what does not. I am glad I bought it and refer to it often. I have it 4 stars instead of 5 because I feel it could be a bit more dense on information with fewer personal experience stories. Also, I purchased the Kindle Edition and the audio does not work on the videos. All in all, however, a worthwhile purchase for anyone, male or female, child or adult, with curly hair!
"
Curly Girl: The Handbook,"
Great, informative, chocked full of information. You just have to get passed the redundant, self-help style affirmations that are scattered throughout. Has each curl variations and their routines, product for and fonts, and recipes on how to make your own product. This is the best way to reinvigorate your hair and get it healthy.
"
Curly Girl: The Handbook,"
Not to oversell this book, but it has changed my life. I once fought my curls with all that I had and thanks to this book I am learning to love my curls again. The newer 2nd edition is great because it is up to date and relevant for today's market of hair care products. It provides great pictures and instructions for each care and styling technique. The information is comprehensive for ""white girl"" curls, wavy hair, kinky ""ethnic"" curls, children's curls, men with curls, and even ""chemo-curls"" for those who have lost their hair to cancer treatments and are dealing with the hair that is growing back. There is information on what to look for and what to avoid in hair care products, information on how to trim your hair yourself, recipes for homemade hair treatments, styling ideas, the list goes on!The new edition also has a DVD which shows you what the book tells you. It is a helpful supplement to the book. My only complaint with the DVD is that the videos seem a bit rushed and I wish they would have taken their time presenting the information. However since everything that is in the video is also in the book, you can still get all the information.Honestly, if you have curly or wavy hair, get this book. Even if you do not follow the techniques completely, you will benefit from all the information in the book as well as the great ""Curl Confessions"" -- stories from fellow curly haired people that make you feel like you are not only battling with your hair. The book was the best $10 bucks I've spent in a long time.
"
Curly Girl: The Handbook,"
I'm a curly haired girl, and the one thing I got from the book beyond all the different tools, and techniques on how to beautify your beautiful curls, is that acceptance is key! It comes with a DVD, and affordable enough, that even if you know most of the tips, and tricks from dealing with your own curly hair throughout the years, it gave me the affirmation I needed to accept my curly hair, but that doesn't mean I don't like to change it up with a flat iron, and a comb occassionally, but I definitely wear my hair curly more frequently these days!The book was the validation I needed to know it's okay to be a curly girl! Remember: ""Acceptance is key! And, once you accept your'-curly hair, you'll luv your' hair more than you ever have in the past!
"
Curly Girl: The Handbook,"
Every woman or man starting their curly hair journey needs this book! Curly Girl: The Handbook gives you the basic tools you need to get your hair where you want it to be! I’ve recommended it to many people. Also, I love the fact that it comes with a tutorial DVD!
"
Curly Girl: The Handbook,"
As a CGM beginner I find this book a treasure of info. I’ve learned how to read product labels, trim & properly care for my own 3a hair. Highly recommend to beginners or as a refresher to more experienced. There’s a lot of great info in this book!
"
Curly Girl: The Handbook,"
Useful book. I've had a hangup (who doesn't) about not wanting to look like my mum, all my life. After reading this book I embraced curly hair and tried to go with it, not against it. All that hair drying while scrunching my hair ended up taking more time than simply not caring if my hair was curly or straight or someplace between. lol.Beauty and fashion books are wasted on me. However this book had the power to at least make me try to do something with my hair for all of six months until I gave up. For that it must have impressed me at the time i read it, so I'm giving it five stars. ;-)
"
Curly Girl: The Handbook,"
Messed with my curly hair for years, always gave up and used curlers, flat irons, or just wore ponytails. NOW there is some order to my curls and life is so much easier without spending hours messing with my hair every day! Thanks!
"
Curly Girl: The Handbook,"
I straightened my hair for over 10 years and I just wanted relief from it. My friend bought it for her daughter and told me to give it a try. The book is very sympathetic to those of use who's hair just seems so messy. Great tips for washing and caring for your hair. It turns out my hair has more curl to the waves than I knew! I have received a LOT of compliments on my hair since I started using her method for caring for it. From her instructions, I even cut my OWN hair for the first time. Soon after my crazy hair cutting experience, a barber (that specializes) in curly hair, said how much he likes my hair and that I should never change it!!! I totally blushed!
"
Curly Girl: The Handbook,"
I'm 55 years old and thought my hair was getting less curly as I got older.  Wrong!  I probably had so much product built up my hair wouldn't curl properly anymore.  Thanks to this book, now I know what products I can and can't use on my curly hair.  My curls are full and bouncy again!
"
Curly Girl: The Handbook,"
How did I manage to live 44 years on this earth and not know the secret to caring for my fabulous curly hair?!This book showed me how to wash it, condition it, style it and even cut it if I were so inclined. My eyes are opened and I have fallen in love with my crazy curls!If you have curls of any kind, or even wavy hair, this is a MUST read. Truly it is.
"
Curly Girl: The Handbook,"
It's a hit where as the author provides good understanding of the characteristics of curly hair and how those who struggled with it have come to embrace their tresses. It's a miss because the information is more general than specific.  It include information for various ethnic hair types but not in great detail. Americans from the black culture or other ethnic groups (African, Caribbean, Cuban,French)who are not Caucasian will find general not specific information regarding their hair types especially for natural hair gurus. YouTube is a better source to find information for those looking for great information for natural hair tutorials, product reviews',and how to care for natural hair. I give it three stars for proving good information on basic hair care.
"
Curly Girl: The Handbook,"
This book helped me get over all of the false ideas of hiding my curly hair. I now embrace whatever my hair wants to do and I OWN it! Lots of tips and useful information for all curly hair types. I now never straighten my hair and damage the heck out of it because this book helped me understand my hair and it's needs. Thank you Lorraine Massey for opening my eyes to a beautiful world of curly hair. I now get comments on how beautiful my hair looks and it grows so fast now that I quit damaging it with heating tools. Love my hair now!
"
Curly Girl: The Handbook,"
Day one my hair is completely different! I've had to retrain my brain, but I'm amazed already. Every Curly Girl needs this book!
"
Curly Girl: The Handbook,"
My hairdresser bought this book in order to style my hair better and learn a bit more about how to deal with thick, curly hair. She let me borrow it, and once I started reading it, I couldn't put it down. It covers everything, and has recipes for ""hair potions"" inside. I haven't made any yet, so I can't testify to their effectiveness. Even if you don't buy the products suggested, it is still a great book, with a lot of useful tips. My favorite parts are the sections called ""Curl Confession."" They are about women who never accepted their hair due to being made fun of in school or by family members. After trying the Curly Girl method, they learned to accept themselves for who they are. And their curly hair too! Highly recommend.
"
Curly Girl: The Handbook,"
Excellent Book. I have learnt so much more about my Curly kinky hair. First off I am African American. I have the Fractal or Zigzag curl. I have big chop almost a 1year and half. Lot of trials and tribulations. I wish I had this book from the start. At first when I started to follow the method I was scared to really touch it because of her always saying about the frizz it would created so I would end up with stiff hair and lots of shrinkage. However I stuck with it.Then I learned that it is technique. You do it over and over again and your technique gets better and your curls transformed. I thought I had tiny little ringlets and now those ringlets are big and gorgeous. It is just so easy. Just get in shower soak hair put in conditioner let it sit for awhile. I even had a dry spot on crown and did not know it until I started this method. Now it is all gone. After leaving conditioner in for awhile I just rinse a little bit now with shower I just cup my hands under shower and pour over head. Then I proceed to put in more conditioner. Hair is soaking wet and I am finger combing a lot. Separating the curls. I do not stay in shower while I am doing this. I get out put towel around neck and proceed to finger comb with conditioner in hair. Then I take gel and finger comb very well making sure I get ever curl. Then I shake shake shake and shake hair with head down and side to side and that is it. All done for a couple of days. At night all I do is put my hair in ponytails because of my hair not being long but if you have long hair you can just pineapple it.  Also next morning before I take ponytails out I spray all of the with the lavender spritz and I soak them. Then I take ponytail holders off and shake head again...Also most African Americans are questioning about oiling of hair. She does talk about it in the book. Just let me tell you, you will not need them. At first when you start this method your hair will be somewhat dry however as time goes on and your hair gets healthier you will not need it. Once a week I do the scrub just with sugar and conditioner. I also add honey and mayonnaise for deep conditioner and olive oil. Leave on hair for awhile or overnight. Hair is just so healthy and easy to detangle.Everyone raves about my hair and it is just so shiny and the curls are so cute. I have three bi-racial grand kids and I can not wait to get my hands in their heads. Already talked to their moms. They do not know how fortunate they are with me showing their moms how to take care of their curls.Pros: Beautiful curls  Easy Read  Home made recipes for conditioning, exfoliating,spritz with lavender and heavy product build up cleanserCons:Video is worthless...Only reason I did not buy book use was because used books did not have video....Buy used do not need video
"
Curly Girl: The Handbook,"
So discouraged with my curls. Found this book and it changed the way I cared for, wore and viewed my curls. This is is turn helped me to accept the real me and go with it confidently. Massey is thorough in the care and upkeep as well as bringing in real-life testimonies that really hit home on every level! I will always keep this book with me.
"
Curly Girl: The Handbook,"
This book was so informative, I have shared it with all my curly haired friends and relatives.  I loved the classification scheme for different types of curls and the very high credibility of the content.  Anyone with wavy, curly, frizzy, nappy, flyaway, wild, bushy, coarse, fine, or combination hair will love the book's positive tone and empowering pride in exuberant tresses.  The many case studies of curly haired girls really validate that embracing and ""listening to "" your curly hair will liberate you and your hair!
"
Curly Girl: The Handbook,"
I just started the curly girl method. Book was a great guide and was able to help me realize what I have been doing to my hair. Can't wait for time to take its course and to witness my hair transformation. Staying committed to this!
"
Curly Girl: The Handbook,"
I like this book. It's a great jumping off point for someone ready to learn about (and accept) their hair. It's not overly detailed and is a super quick read. I'll be keeping it around for reference.
"
Curly Girl: The Handbook,"
This guide to caring for curly hair is already helping me. My itchy scalp is healing. My hair is picking up more curl every day. In fact, I am now seeing curls in my poor tortured bangs! I am going to keep this up for a few months, and see where my hair ends up. So far, following the Curly Girl method, things are looking pretty!UPDATE: I have used the curly girl method for several months now. Love the results! No longer using shampoo, and have found a good mix of gentle, flexible hair gels, and light conditioners sans SLS, silicones. My hair is awesome, and I'm constantly getting compliments on my curls!
"
Curly Girl: The Handbook,"
This book is full of good information.  I was a 2c who had been wearing my hair straight forever!  I actually thought I had straight hair because I would always wash, blow dry and then straighten, I never saw what it could do if left alone.  After having 2 young kids, I don't have time for that, and my stylist told me my hair was curly and showed me how to style it.  Then I found this book and my hair is so nice now.  Curly and wavy, and its getting healthier now that I am not washing and drying it to death.  It seems to be getting curlier and curlier as time goes on.At first, I had a hard time going totally ""curly girl"" but over time I've even gotten used to not brushing or combing my hair.  my curls are soft and bouncy.  great book!
"
Curly Girl: The Handbook,"
I am mixed, black-white, but my Mother has poker straight hair.  She has no clue how to ""deal"" with my hair.  My childhood was one long bad hair day.  I started researching natural hair and have read several books about the topic. I love my beautiful hair now and would not think of putting a chemical treatment in my hair.  I love this book so much because it is a good starting place for someone starting to work with natural curly hair.I like the fact that this book is a factual and practical guide to curly hair care without all the political agenda of the black natural hair discussion.I have referred several of my friends who have curly children to this book and even given it as a gift to one parent.  They all thank me, and thier children look great.  I have learned a lot since starting my journey, but most of the basics are in this excellent easy to read book.  Don't let your children develop a hate-hate realtionship with their curly hair, get this book!
"
Curly Girl: The Handbook,"
I've struggled with my very curly, frizzy hair my entire life. This book has the best advice I've gotten for my specific hair type (Corkecelli curls). Just following the guide for the past month my hair looks better than I thought it could look.  My ringlets are more defined and I have more control over my ""frizz halo"".  My hair is developing good curl memory so other than drying time, there isn't tremendous styling effort on my part.  The only thing I haven't done is cut my hair dry & I'm too chicken to cut my own bangs!
"
Curly Girl: The Handbook,"
I am a professional hairdresser always on the search for information on curl care and anything to do with texture. The book is a classic among curly folks and though it seems extreme in some ways- no heat, no shampoo, no silicones , etc.. I think the information in it about curl behavior and “science” is need to know info for all wavy, frizzy, and/or curly people as well as hair pros! It seems a bit dated but the info is timeless.
"
Curly Girl: The Handbook,"
This book was a wonderful read, for my hair type.  It was a bit limiting, but there was a nice bit of info regarding conditioners, which I did not know.  For that alone, this book would have scored a solid 5.  However, I purchased the enhanced version thinking I could watch the embedded videos.  Wrong.  I have an Android tablet.  No Flash capability, nor can I install Flash.  By the by, cannot be installed on Kindle either.  Perhaps it's time to discontinue selling the enhanced version of this book, since one cannot view the embedded videos.  Aside from that, if you have curly hair and have always wanted to know how to better care for your beautifully curly tresses, then this is a fabulous read.
"
Curly Girl: The Handbook,"
I've been blowing my hair out and using a flat iron forever. I'm tired of spending an hour blow drying and then another 45 minutes to flat iron only to end up with it pulled back into a ponytail because I went outside and it  grew to twice its size from humidity. My hair is long, thick and frizzy. I didn't realize that it was frizzy due to shampoo and the torture I'd been putting my poor hair through. I also purchased the no poo and the conditioner and the ultra gel. I eagerly read the book then jumped into the shower to try the methods in the book. My hair looks great and I've only been doing the curly girl method for two days, makes me excited to see how much better it will look with time I'm trying to embrace and love my curls, it will take time as I've spent a lifetime wishing for trying to have straight hair.
"
Curly Girl: The Handbook,"
This is our bathroom read book, have picked up lots of good tips
"
Curly Girl: The Handbook,"
I bought this for my daughter, who was sad after her last haircut that her curls weren't doing their normal thing. She learned a lot of good information and techniques in this book & is happy to have her cute curls back.  =)  Such an awesome resource!
"
Curly Girl: The Handbook,"
This has a lot of tips and good information for anyone wanting to go all the way to curly. Some of it is elementary and self-explanatory but there are a lot of things in this book that are very helpful and that one may not know or pick up on their own. Even though I am short and straight (my hair) now, and my curls are cut off and gone, I still use some of the advice and tips like making one's own spray mist to refresh curls, or in my case, to smooth down the crazy cowlicks I wake up with. A spray bottle, water and pure lavender oil to your preference level, and you have the homemade version of the spray Deva Curl sells for a stupid high price. It's worth reading for sure.
"
Curly Girl: The Handbook,"
I stumbled across a blog on Pinterest about the Curly Girl movement. I started researching what it was all about because I have been fighting my curls for more than 50 years. I got the book and began my transformation to accept what God created: curly hair! Thank you for writing this book and showing how easy it is to stop the charade of “living straight” so I and other curly girls can be their true selves. Very inspiring book!
"
Curly Girl: The Handbook,"
This book is a must have for people who are new to the curly world, and people who are thinking about going natural. If you are going naturally curly, or thinking about it then this book is for you. I am a black female who has been natural for a year and I just enjoyed reading the book. I like the regimen Loraine has for all curl types. Please believe me in saying that her regimen cannot go wrong with your hair, no matter the curl type. It is successful in replenishing moisture into your hair. I am not a wash n go girl, because it takes forever for my hair to dry, so I stick with twists and twist-outs. I wear a wash n go sometimes, but I like twists. I also use this technique on my daughter's hair. It saves us lots of money on expensive products. I mainly use Tresseme Naturals for my conditioner that I leave in, and co-wash with VO5. I did purchase the DevaCurl No-poo, but I haven't got around to using it just yet. The money for that doesn't bother me too much, because I will only be washing once a month. Overall, this book is a must have and share!
"
Curly Girl: The Handbook,"
This book has help me understand my wavy thick hair since it was getting dry and loosing its wave . I know know how to take care of the dryness and with time will know if the waves are coming back.
"
Curly Girl: The Handbook,"
Wonderful book with many tips for wavy and curly hair.  I always thought my hair was just kind of wavy here and there.  But after following the suggestions in this book I have discovered that my hair has natural corkscrew curls.  Using the information provided has also gotten my hair into better condition.  Great book, especially if you want to style your hair with a more natural approach.  This is the second copy I have purchased, because it is a gift for a very curly haired friend of mine, who - unbelievably -  has never heard of ""The Curly Girl Method"".  I highly recommend this book.
"
Curly Girl: The Handbook,"
I never knew I was a ""Curly Girl""! Great handbook on how to learn about your curly hair and take good care of it. Now I know why some days my hair looked great and other days it made me look like a tumbleweed was on my head! Even if you don't follow all the suggestions-at least you'll get a basic understanding of how to care for your curly hair. I was told about the Curly Girl book by someone I met on Facebook (who lives in the UK) and she said Amazon had the best price on it, and the products you may need for your hair. I love this book! And I love Amazon!
"
Curly Girl: The Handbook,"
I've learned a lot from this book, it's very clear and easy to read.I consider that the contents are appropriate, but i would have like it more if the transitioning chapter was longer. Other than that i like a lot.I would recommend this books and the dvd to everyone who cares about their hair, not only curly haired people, because it's very instructive and useful.He aprendido mucho de este libro, es muy claro y fácil de leer.Considero que el contenido es apropiado, pero me hubiera gustado mas si el capitulo de transicion de pelo relajado/desrizado/alisado a natural hubiera sido mas extenso y explicativo. Aparte de eso me gusta mucho.Yo recomendaria este libro y el dvd a todo aquel que se preocupa por su cabello, no solo las personas de pelo rizado porque es muy instructivo y util.
"
Curly Girl: The Handbook,"
Revolutionary! My friend told me about how she had been using the techniques described in this book and her curly locks looked gorgeous! She didn't even know that I had wavy hair because I've always blow-frayed and used a flat iron to style my hair. That was my stylist's answer for my ""frizzy"" hair. As a result I've kept my hair in a short bob style due to the damage from all these years of drying it out to straighten it. I've always wanted to grow my hair out and now I can! Thanks to The Curly Girl Handbook I'm on my way to having healthy gorgeous wavy locks and I couldn't be happier! I definitely recommend this book to every curly girl and to all those wavy girls who have been told you have straight hair. Liberate your curly tresses and love your hair with the tips from this book!
"
Curly Girl: The Handbook,"
I am a late in life curly girl so I desperately needed this book to help me learn how to deal with my new found curls. The book taught me a lot about how to treat my curls, but the products do nothing for me. The no shampoo idea does not work for me at all. My hair looked and felt awful. I tried the no-poo and conditioner in conjunction with the gel and hated everything about it. My hair was frizzier than ever before and looked dull and lifeless. I searched all over the internet for a curly girl support group to help me learn to love this product but found nothing. I'm just sticking to the principles in the book but using different products and am now happier than ever with my curls even though I am shampooing my scalp (not the ends) daily.
"
Curly Girl: The Handbook,"
So much good information for all us curly girls. Had no idea there was so much I didn't know about how to work with my curls.  Easy reading & packed with real information that helps us ""deal"" with our hair.  I had recently decided to stop torturing my curly hair with hair dryers, heat & flat irons, so I'm glad I found this little book. Seems I've been doing so many things to my hair that were just wrong.  The book is written by the founder of Deva Curl products.
"
Curly Girl: The Handbook,"
I won't go into a detailed review of this book because that has pretty much been done already. My one input into the book is this:Not the salon that I went to or the book has said what to do for your SECOND day.  How to get my hair to look as good the second day as first day without wetting and washing my hair again.  There is really no discussion of methods, only the recipes.Hence the 4 star review.
"
Curly Girl: The Handbook,"
I have thin, fine, frizzy, and curly hair! I loved this book. It helps you redirect your anger for not having ""everyone"" else's hair and to love and protect your own To cherish and embrace your hair. I also have learned about cleansing conditioner. I very rarely if ever use shampoo any more. Curly hair takes more work than straight hair- that's a given, but if you become accustomed to to do's and don'ts the journey to YOUR beautful locks will be easier and less stressful! I promise!
"
Curly Girl: The Handbook,"
Just what I was looking for. It's almost too simple. Why didn't I realize just how parched my hair was? I've tried sooo many products! I read the whole thing but focused on the nice section for black hair. My 4c low porosity hair was a struggle. I was also sick and tired of the work and time involved with twists and twist outs. They would never last for me either. I followed the method to a tee. So that meant wetting it everyday and tolerating shrinkage. Low and behold, after a while I noticed that my curls would last the next day without re-wetting! At this point I can go three days with well defined curls that's how much moisture I've retained! I use kinky curly curling custard gel (Hawaiian silky or miss Jessie works just as well) and because of that I have to wash out some of the leave in conditioner that is recommended so there isn't too much product build up.  Once in a while I do a baking soda wash with an apple cider vinegar rinse if I feel there's too much build up. But my hair soaks up conditioner like a sponge so it's not needed too often. Thanks Lorraine Massey!
"
Curly Girl: The Handbook,"
Here's why, the author was my hairdresser for 15 years in NYC.  She's awesome and believe she's quite passionate about this subject as she herself has naturally curly hair.  So, it's great to see this update to her book; it gives more detailed information than the first and includes other information that wasn't.  I'm no longer in NYC  : (  hoping to go back some day soon.  But, in the meantime I am able to find many stylists who have taken her courses and know how to cut curly hair the same way she does.  In between cuts, I get to care for my hair myself and this book is a must have for any curly haired person.  Would highly recommend.
"
Curly Girl: The Handbook,"
I was unsure about buying this book because I have what I thought was only slightly wavy hair, and the book seemed to be oriented more toward people with definitely curly hair. I am very glad I took the risk and bought it. There is an entire chapter devoted to the Curly Girl method for wavy hair. I only started using the method a few days ago, but already my hair is much wavier than I ever realized. I can't believe it's my own natural hair in the mirror! I am excited to see how my hair will look after a few weeks.The book doesn't really recommend specific products, only ingredients to avoid in products. It is not necessary to use expensive products, such as the DevaCurl system; I'm using only drugstore products. There are online communities devoted to curly hair that I've found helpful for identifying specific products.The book contains a lot of anecdotes from curly-haired women (and a few men), which were interesting to read, but I didn't really relate to personally, having hair that, prior to Curly Girl, appeared to be basically straight. The book is oriented more toward people with curly hair, but still has a lot of great information for wavy hair. If you're on the fence about this book, I would highly recommend buying it and giving the CG method a try.
"
Curly Girl: The Handbook,"
This book was a great read! Pretty much everything I  thought about my hair over the many years was spot on. It showed me how to really care for my hair and especially my child curly hair. Can't wait to put this into practice. Only reason I gave 3 stars was because ebook did not provide a video that was available to play.
"
Curly Girl: The Handbook,"
I struggled for YEARS with my curly fine hair. I ordered this book after having my hair cut by a Deva-certified professional. The new cut in conjunction with new products (yes the overly priced Deva line, until I find something better/cheaper that is) and a new way of thinking has resulted in my hair finally looking the way I deserve it to. It's vibrant and bouncy, and even in the daily FL heat and humidity it retains its shape well. I'm still experimenting with products, styling techniques and homemade potions based on what's in this book, and I expect over the next few years to really nail down what works for my hair based on the info (and attitude) I learned in Curly Girl.
"
Curly Girl: The Handbook,"
I bought this book two weeks ago at Barnes and Nobles and then ordered copies on Amazon for my friends. This is a wonderful resource for all hair types. I'm a Black female with corkicelli/(3b) curly hair and found the tips on how to wash and condition my hair so helpful. I learned that I've been mistreating my hair for years. Lorraine discusses trimming your curls at home, natural home conditioning potions and learning to work with your hair's natural curl pattern. Also, I highly recommend that you buy the book with the instructional DVD. Both of my friends called me to tell me how helpful this book it. This has become my go-to book and will continue to recommend or give it away to my newly natural friends and family.
"
Curly Girl: The Handbook,"
I love the book but the deciding factor was the promised DVD which I did not get.
"
Curly Girl: The Handbook,"
The curly hair world can be awful. There are many things I had no idea about, such as taking care of and styling wavy, curly hair.  This book was a big help along with you tube.  If you are starting your curly - wavy hair journey, buy this book, very helpful.
"
Curly Girl: The Handbook,"
This book was a great find!  I have  typically  wavy/slight curly hair but recently made the mistake of getting a perm.  Now my  hair is  dry and frizzy.  I'm hoping the tips in this book will help me add moisture back and redefine the curls I was hoping for.  I did buy  several of the Devacare products but unlike one of the other  reviewers...I didn't find this book  was written to promote them (maybe a previous edition?).  I had to  go searching for them online (through Amazon Prime).  I'm anxious to try them and will post reviews  after I use them a few times.
"
Curly Girl: The Handbook,"
This book echoed a lot of my own feelings about my curly hair-- not the parts about being traumatized, but the parts about you don't have to straighten your hair to look nice, you can be proud of your own hair, and knowing healthy hair is beautiful hair. I liked the tips for how to cut your own hair. I cut mine, and everyone at work was shocked I did it. They all said it looked great! I tried her cleansing technique for my style curls, and it really did look better. It's a bit time consuming for me, but I can't deny it works. Other people even complemented my curls that day.
"
Curly Girl: The Handbook,"
This book opened my eyes to the way in treating my curly hair. I recommemded this book to a friend of mine whose daughter has natural curly hair and I will keep telling people about this book.I already tried the no-poo hair cleansing method, and it works!Thank you for a wonderful book!!!
"
Curly Girl: The Handbook,"
First on content- I really enjoyed the book and found the information to be MOST helpful. After struggling with my curly hair for years I now know where I was going wrong. All kinds if wrong as it turns out. I am biracial and found the book to be lacking a bit for my hair type and for other women of color. But I got the basics and have been figuring out the rest on my own. If you have curly hair-read this! If your mixed or black and want to go natural- read this! There's no book that does it all but this comes close.I features- I absolutely LOVE the embedded video in the Kindle version of this. Awesome!
"
Curly Girl: The Handbook,"
If you have curly hair, even if you don't wear it curly all the time, you owe it to yourself to read this book.  Always wearing your hair curly is the repeated focus of this book but even if you don't, you will learn more about how to take care of your hair, how to get it to look its best when curly, and how to come to terms with your hair (you curly gals know what I'm talking about).I have learned to treat my hair better whether wearing it straight or curly.  I've learned to accept my curliness, even though I like the freedom of mixing it up every now and then.  So read this.  It's good for the curly gal's soul.
"
Curly Girl: The Handbook,"
I bought this book as a gift for my daughter. She has enjoyed it and has taken Some of the pointers. Great, entertaining, easy to read, and something to learn for curly girls!
"
Curly Girl: The Handbook,"
I've ordered many of these to give away to 'curly girls' - my go to for everything involving curly hair - from shampoos/conditioners to styles, to how to cut curly hair.  AND IT ALL WORKS.  I have saved a lot of money maintaining my own hair.  I've even been cutting it for about 10 months.
"
Curly Girl: The Handbook,"
I have always struggled with having naturally curly hair. This book changed the way I washed, styled and cared for my hair and I am finally embracing and loving my curls. If you struggle with naturally curly hair, I highly recommend this book.
"
Curly Girl: The Handbook,"
This was a very boring, much too long book about curly and wavy hair of all types.  There was much repetition in the book and the testimonies were way too numerous.  They appeared to be used as filler to make the book longer.  This should have been a small paperback with just the instructions for different types of waves and curls without all the fluff of the testimonies and personal stories.  Only a small portion of the book is going to apply to any one person.  You find the type of curl you have, then go to the section for that curl to learn how to take care of it.  Done!
"
Curly Girl: The Handbook,"
Been mistreating my hair forever! Didn't know how to properly take care of my hair - I would blow ""fry"" it (using expensive/professional blow dryers thinking that would do the trick), flat iron it (again, using the best flat iron brand) or use hot rollers, use all kinds of hair products and it would be beautiful until I walked out the house and then ""POOF""...humidity would destroy my efforts.  My hair was dull, never shiny, never manageable and had a halo of frizz.  I started using WEN products in January 2012, but I wasn't acheiving the desired results promised.  After 8 months, I FINALLY got fed up and actually thought about shaving my head (like Sinead O'Connor)!! Thank goodness I did a little research on curly hair and found this handbook.  I was so excited that I ordered it right away and told my curly/dry/frizzy sisters about it, too.  Boxed up my WEN (can't throw it out, yikes, too expensive) and found the DevaCurl products at the local ULTA store, not that you HAVE to use her products, I'm just one of those, if I'm going to try this, I might as well do it right. I did throw out loads of hair products that contained parabens, butane, propane...was horrified that I had been putting this stuff in my hair.  No wonder it was suffering!You can't be in denial of your curly hair...in fact, I thought I had just plain wavy hair until I started using this method..it's been about a month...I've got curls all over my head (like the gal on the cover, just not as gorgeous, YET!)  Still going through trial and error to get it right...like the book says...all curls are different.  There is a section on what to ask a stylist when trying to find someone to cut your curls.  I was lucky enough to have found a DEVACHAN trained hairdresser in the next town; having support to go all curly and get the right cut is tremendous!  Even if you haven't decided to commit, this book is a great easy read. The author's voice and sense of humor comes through loud and clear...she is so funny!  (Don't think it's corny...makes me smile.)  Also, made several of the homemade hair products.  They're great, too.
"
Curly Girl: The Handbook,"
Love this book my hair is looking great very curly!
"
Curly Girl: The Handbook,"
If you have curly or wavy hair this is a must read! I have wavy somewhat curly hair and one of my daughters has very curly hair. We both found the directions for cutting curly hair a tremendous help and we refer to the book often. The stories of what the author went through with hairstylist is a nightmare but very entertaining and I am sure many will be able to identify with her experiences.
"
Curly Girl: The Handbook,"
I bought a copy for myself so I could give it to my new hairdresser and quickly bought a copy for my daughter. Everything you need to start on your curly girl journey.
"
Curly Girl: The Handbook,"
There are so many things I've learned about curly hair while reading this book. The best part, the path to treating curly hair right is easier, less time consuming, and cheaper than the straight alternative. To my surprise the majority of the recommended products are super cheap and readily available at my grocery store. Long story short, take the curly girl plunge. You will not regret it. And that, is a promise.
"
Curly Girl: The Handbook,"
I discovered the Curly Girl method on the internet and was told to order the book if I wanted to really get a good grasp of all the information I needed.The Curly Girl Handbook is well organized and gives you lots of great pictures to help you understand what you're reading. I read the whole thing in a couple hours and really enjoyed it. I learned a lot and have been a Curly Girl for over a month now. The methods explained really do work. If you are hesitant, check out [...] forums and look at some of the before and after pictures. I'm a true Curly Girl now and I love having hair that I enjoy rather than hate!
"
Curly Girl: The Handbook,"
Mainly a good book for long curly hair. Not much advise for short wavy hair. Also Deva Curl products are very toxic so I don't use them. But there are some recipes to make your own hair care products in this book which I recommend. There is also advise on how to cut your own hair. I bought the Hikari scissors that she recommends, and I cut my own hair. Saves money in the long run. http://www.hikariscissors.com
"
